year,country,gdp
2006,比利时,4079.18078032869
2007,比利时,4703.24254037777
2008,比利时,5152.2352424198
2009,比利时,4813.4592942484005
2010,比利时,4809.51629493033
2011,比利时,5226.45519183591
2012,比利时,4961.812602583
2013,比利时,5216.4271440784305
2014,比利时,5346.78075827361
2015,比利时,4621.49679343822
2016,比利时,4760.56833074336
2017,比利时,5030.04504395429
1960,贝宁,2.2619557935701002
1961,贝宁,2.35668222429984
1962,贝宁,2.3643490675426997
1963,贝宁,2.53927646475909
1964,贝宁,2.69818988259263
1965,贝宁,2.89908720648622
1966,贝宁,3.0292528077356398
1967,贝宁,3.0622200040731604
1968,贝宁,3.26323097355964
1969,贝宁,3.30748211459737
1970,贝宁,3.33627758154666
1971,贝宁,3.35072975215766
1972,贝宁,4.10331900950531
1973,贝宁,5.04376035716401
1974,贝宁,5.54654786965107
1975,贝宁,6.76870140341529
1976,贝宁,6.9840824438534295
1977,贝宁,7.50049739152238
1978,贝宁,9.28843304783965
1979,贝宁,11.8623126518417
1980,贝宁,14.052515472388201
1981,贝宁,12.911199651126202
1982,贝宁,12.677784890307901
1983,贝宁,10.953483029186499
1984,贝宁,10.5113392700009
1985,贝宁,10.4571270302696
1986,贝宁,13.3610204071025
1987,贝宁,15.624120303483801
1988,贝宁,16.2024618715171
1989,贝宁,15.022944114620199
1990,贝宁,19.5996524376269
1991,贝宁,19.864378599034602
1992,贝宁,16.9531530570308
1993,贝宁,22.7455791407481
1994,贝宁,15.9807593235432
1995,贝宁,21.696272509337902
1996,贝宁,23.6111658786079
1997,贝宁,22.6830153765128
1998,贝宁,24.550925823092697
1999,贝宁,26.8978791750711
2000,贝宁,25.6918664286999
2001,贝宁,26.8021393146472
2002,贝宁,30.545710816912
2003,贝宁,39.0536618787017
2004,贝宁,45.2142480722519
2005,贝宁,48.037028210805595
2006,贝宁,51.423807794410294
2007,贝宁,59.6953513158016
2008,贝宁,71.3278739666547
2009,贝宁,70.9719871161023
2010,贝宁,69.7704076219148
2011,贝宁,78.2432032689328
2012,贝宁,81.5208822219998
2013,贝宁,91.5995882563987
2014,贝宁,97.20362615398291
2015,贝宁,82.94490789001641
2016,贝宁,85.78984066299739
2017,贝宁,92.6959483477931
1960,布基纳法索,3.30442817168859
1961,布基纳法索,3.5024723711684
1962,布基纳法索,3.79567178256898
1963,布基纳法索,3.9404074912567
1964,布基纳法索,4.10321785631059
1965,布基纳法索,4.22916848424208
1966,布基纳法索,4.33889831584706
1967,布基纳法索,4.50753993176448
1968,布基纳法索,4.60442864205949
1969,布基纳法索,4.78298781545658
1970,布基纳法索,4.5840433012509605
1971,布基纳法索,4.824112789824389
1972,布基纳法索,5.78595583975723
1973,布基纳法索,6.747738211514159
1974,布基纳法索,7.51133642647461
1975,布基纳法索,9.39972703463021
1976,布基纳法索,9.76547572215824
1977,布基纳法索,11.3122527877773
1978,布基纳法索,14.7558403728156
1979,布基纳法索,17.484809821851698
1980,布基纳法索,19.2872039028869
1981,布基纳法索,17.7584267994056
1982,布基纳法索,17.544503792077
1983,布基纳法索,16.0027875643589
1984,布基纳法索,14.598803526483
1985,布基纳法索,15.524934139898901
1986,布基纳法索,20.3630338120142
1987,布基纳法索,23.6983543862393
1988,布基纳法索,26.1604064587263
1989,布基纳法索,26.155885456862897
1990,布基纳法索,31.013017809506696
1991,布基纳法索,31.350456841005997
1992,布基纳法索,22.4026471154816
1993,布基纳法索,23.3201801055341
1994,布基纳法索,18.9529096480829
1995,布基纳法索,23.795180992266
1996,布基纳法索,25.8655074709844
1997,布基纳法索,24.4766940389018
1998,布基纳法索,28.0490272373145
1999,布基纳法索,29.9375318709677
2000,布基纳法索,26.2892005610098
2001,布基纳法索,28.1284551357125
2002,布基纳法索,32.0559228979773
2003,布基纳法索,42.0569122211396
2004,布基纳法索,48.3855109970985
2005,布基纳法索,54.6270949845119
2006,布基纳法索,58.163101577176505
2007,布基纳法索,67.7127787096412
2008,布基纳法索,83.6963706540255
2009,布基纳法索,83.69175126253161
2010,布基纳法索,89.79966766072322
2011,布基纳法索,107.240634578326
2012,布基纳法索,111.660634665623
2013,布基纳法索,119.471763419966
2014,布基纳法索,123.77391462637699
2015,布基纳法索,104.193037613524
2016,布基纳法索,108.67024151605301
2017,布基纳法索,123.303383432865
1960,孟加拉国,42.7489391349536
1961,孟加拉国,48.1758018360155
1962,孟加拉国,50.8141333978635
1963,孟加拉国,53.1945835116235
1964,孟加拉国,53.8605461934987
1965,孟加拉国,59.066365570009204
1966,孟加拉国,64.3968759832325
1967,孟加拉国,72.535753993215
1968,孟加拉国,74.8368547351275
1969,孟加拉国,84.7100610095399
1970,孟加拉国,89.9272180939332
1971,孟加拉国,87.51842839796579
1972,孟加拉国,62.8824586666667
1973,孟加拉国,80.86725729340701
1974,孟加拉国,125.12460519708799
1975,孟加拉国,194.483480734565
1976,孟加拉国,101.171133333333
1977,孟加拉国,96.511493018746
1978,孟加拉国,132.817671428571
1979,孟加拉国,155.65480321944798
1980,孟加拉国,181.380490956072
1981,孟加拉国,202.49694002448
1982,孟加拉国,185.253992015968
1983,孟加拉国,176.09048821548802
1984,孟加拉国,189.2084
1985,孟加拉国,222.784230769231
1986,孟加拉国,217.740333333333
1987,孟加拉国,242.98032258064498
1988,孟加拉国,265.790057603486
1989,孟加拉国,287.817147638012
1990,孟加拉国,315.98341233559
1991,孟加拉国,309.574839495798
1992,孟加拉国,317.088745941645
1993,孟加拉国,331.665194179894
1994,孟加拉国,337.68660882793
1995,孟加拉国,379.397487686567
1996,孟加拉国,464.384841075795
1997,孟加拉国,482.44309133489503
1998,孟加拉国,499.845594713656
1999,孟加拉国,512.7056988352749
2000,孟加拉国,533.6978731862449
2001,孟加拉国,539.912898443291
2002,孟加拉国,547.240814905102
2003,孟加拉国,601.589291882556
2004,孟加拉国,651.0854425004251
2005,孟加拉国,694.4294308943089
2006,孟加拉国,718.1908368374029
2007,孟加拉国,796.11888213148
2008,孟加拉国,916.312782393237
2009,孟加拉国,1024.7779147239
2010,孟加拉国,1152.7907746522599
2011,孟加拉国,1286.37938711386
2012,孟加拉国,1333.55749482478
2013,孟加拉国,1499.9045102229002
2014,孟加拉国,1728.85454931453
2015,孟加拉国,1950.7867869723002
2016,孟加拉国,2214.15188000475
2017,孟加拉国,2497.2386248736098
1960,保加利亚,0
1961,保加利亚,0
1962,保加利亚,0
1963,保加利亚,0
1964,保加利亚,0
1965,保加利亚,0
1966,保加利亚,0
1967,保加利亚,0
1968,保加利亚,0
1969,保加利亚,0
1970,保加利亚,0
1971,保加利亚,0
1972,保加利亚,0
1973,保加利亚,0
1974,保加利亚,0
1975,保加利亚,0
1976,保加利亚,0
1977,保加利亚,0
1978,保加利亚,0
1979,保加利亚,0
1980,保加利亚,198.392307692308
1981,保加利亚,198.7
1982,保加利亚,193.42
1983,保加利亚,165.636666666667
1984,保加利亚,175.949444444444
1985,保加利亚,171.55421052631598
1986,保加利亚,202.492941176471
1987,保加利亚,281.01
1988,保加利亚,225.559411764706
1989,保加利亚,219.884444444444
1990,保加利亚,206.320909090909
1991,保加利亚,109.435483870968
1992,保加利亚,103.50515463917499
1993,保加利亚,108.297101449275
1994,保加利亚,96.97416974169741
1995,保加利亚,188.675595238095
1996,保加利亚,121.849353569421
1997,保加利亚,112.115464653071
1998,保加利亚,149.421722335833
1999,保加利亚,135.319693094629
2000,保加利亚,131.53016530871798
2001,保加利亚,140.756167894905
2002,保加利亚,162.764564275397
2003,保加利亚,209.82685981416302
2004,保加利亚,259.579709224811
2005,保加利亚,296.36617749825297
2006,保加利亚,341.301224908613
2007,保加利亚,444.114765570329
2008,保加利亚,544.091384983548
2009,保加利亚,518.844814103931
2010,保加利亚,506.10058210369596
2011,保加利亚,574.1841450408821
2012,保加利亚,539.030223390276
2013,保加利亚,555.55171009772
2014,保加利亚,568.1454348121019
2015,保加利亚,502.013148945817
2016,保加利亚,532.409502262443
2017,保加利亚,582.209737827715
1960,巴林,0
1961,巴林,0
1962,巴林,0
1963,巴林,0
1964,巴林,0
1965,巴林,0
1966,巴林,0
1967,巴林,0
1968,巴林,0
1969,巴林,0
1970,巴林,0
1971,巴林,0
1972,巴林,0
1973,巴林,0
1974,巴林,0
1975,巴林,0
1976,巴林,0
1977,巴林,0
1978,巴林,0
1979,巴林,0
1980,巴林,30.7269832846909
1981,巴林,34.6781914893617
1982,巴林,36.457446808510596
1983,巴林,37.3510638297872
1984,巴林,39.0558510638298
1985,巴林,36.5186170212766
1986,巴林,30.5239361702128
1987,巴林,33.920210106383
1988,巴林,37.0239361702128
1989,巴林,38.6356382978723
1990,巴林,42.2978723404255
1991,巴林,46.162234042553195
1992,巴林,47.5106382978723
1993,巴林,52.0026595744681
1994,巴林,55.675534574468095
1995,巴林,58.4946781914894
1996,巴林,61.0186143617021
1997,巴林,63.4920239361702
1998,巴林,61.837765957446805
1999,巴林,66.2101037234043
2000,巴林,90.6289893617021
2001,巴林,89.76196808510639
2002,巴林,95.9351063829787
2003,巴林,110.748138297872
2004,巴林,131.501595744681
2005,巴林,159.687234042553
2006,巴林,185.047606382979
2007,巴林,217.3
2008,巴林,257.108776595745
2009,巴林,229.382180851064
2010,巴林,257.13271276595697
2011,巴林,287.766223404255
2012,巴林,307.49335106383
2013,巴林,325.395478723404
2014,巴林,333.876861702128
2015,巴林,311.258776595745
2016,巴林,322.501329787234
2017,巴林,354.326861702128
1960,巴哈马,1.69803921568627
1961,巴哈马,1.90098039215686
1962,巴哈马,2.12254901960784
1963,巴哈马,2.37745098039216
1964,巴哈马,2.66666666666667
1965,巴哈马,3.00392156862745
1966,巴哈马,3.4
1967,巴哈马,3.90196078431373
1968,巴哈马,4.44901960784314
1969,巴哈马,5.28137254901961
1970,巴哈马,5.38423153692615
1971,巴哈马,5.734
1972,巴哈马,5.909
1973,巴哈马,6.709
1974,巴哈马,6.324
1975,巴哈马,5.962
1976,巴哈马,6.421
1977,巴哈马,7.13
1978,巴哈马,8.324
1979,巴哈马,11.398001
1980,巴哈马,13.353
1981,巴哈马,14.265
1982,巴哈马,15.783
1983,巴哈马,17.328
1984,巴哈马,20.411
1985,巴哈马,23.206999
1986,巴哈马,24.725
1987,巴哈马,27.139999
1988,巴哈马,28.179
1989,巴哈马,30.62
1990,巴哈马,31.66
1991,巴哈马,31.1116
1992,巴哈马,31.09
1993,巴哈马,30.92
1994,巴哈马,32.59
1995,巴哈马,34.29
1996,巴哈马,36.09
1997,巴哈马,63.3236
1998,巴哈马,68.3322
1999,巴哈马,76.8387
2000,巴哈马,80.7647
2001,巴哈马,83.1783
2002,巴哈马,88.8116
2003,巴哈马,88.7009
2004,巴哈马,90.5529
2005,巴哈马,98.362
2006,巴哈马,101.6725
2007,巴哈马,106.1834
2008,巴哈马,105.26
2009,巴哈马,99.8196
2010,巴哈马,100.9576
2011,巴哈马,100.7045
2012,巴哈马,107.205
2013,巴哈马,105.627
2014,巴哈马,109.133
2015,巴哈马,117.523
2016,巴哈马,119.384
2017,巴哈马,121.504
1960,波黑,0
1961,波黑,0
1962,波黑,0
1963,波黑,0
1964,波黑,0
1965,波黑,0
1966,波黑,0
1967,波黑,0
1968,波黑,0
1969,波黑,0
1970,波黑,0
1971,波黑,0
1972,波黑,0
1973,波黑,0
1974,波黑,0
1975,波黑,0
1976,波黑,0
1977,波黑,0
1978,波黑,0
1979,波黑,0
1980,波黑,0
1981,波黑,0
1982,波黑,0
1983,波黑,0
1984,波黑,0
1985,波黑,0
1986,波黑,0
1987,波黑,0
1988,波黑,0
1989,波黑,0
1990,波黑,0
1991,波黑,0
1992,波黑,0
1993,波黑,0
1994,波黑,12.558024691357998
1995,波黑,18.6657295373666
1996,波黑,27.860453216374303
1997,波黑,36.7181650423851
1998,波黑,41.166994374040996
1999,波黑,46.8573311546841
2000,波黑,55.0588789448893
2001,波黑,57.4899341142021
2002,波黑,66.5110683349374
2003,波黑,83.69878822850549
2004,波黑,105.96205714285699
2005,波黑,112.229535194252
2006,波黑,128.646109935219
2007,波黑,157.787676696991
2008,波黑,191.127396644697
2009,波黑,176.138362099581
2010,波黑,171.767813367644
2011,波黑,186.44723860970902
2012,波黑,172.2684929707
2013,波黑,181.785038354491
2014,波黑,185.58343508343498
2015,波黑,162.115406861355
2016,波黑,169.13330693965298
2017,波黑,180.801181283854
1960,白俄罗斯,0
1961,白俄罗斯,0
1962,白俄罗斯,0
1963,白俄罗斯,0
1964,白俄罗斯,0
1965,白俄罗斯,0
1966,白俄罗斯,0
1967,白俄罗斯,0
1968,白俄罗斯,0
1969,白俄罗斯,0
1970,白俄罗斯,0
1971,白俄罗斯,0
1972,白俄罗斯,0
1973,白俄罗斯,0
1974,白俄罗斯,0
1975,白俄罗斯,0
1976,白俄罗斯,0
1977,白俄罗斯,0
1978,白俄罗斯,0
1979,白俄罗斯,0
1980,白俄罗斯,0
1981,白俄罗斯,0
1982,白俄罗斯,0
1983,白俄罗斯,0
1984,白俄罗斯,0
1985,白俄罗斯,0
1986,白俄罗斯,0
1987,白俄罗斯,0
1988,白俄罗斯,0
1989,白俄罗斯,0
1990,白俄罗斯,216.5
1991,白俄罗斯,180.0
1992,白俄罗斯,170.37037037037
1993,白俄罗斯,162.80991735537202
1994,白俄罗斯,149.320241691843
1995,白俄罗斯,139.72676840917998
1996,白俄罗斯,147.568461538462
1997,白俄罗斯,141.284085657064
1998,白俄罗斯,152.220126604232
1999,白俄罗斯,121.384865320203
2000,白俄罗斯,127.368568279847
2001,白俄罗斯,123.54820143884899
2002,白俄罗斯,145.942490228922
2003,白俄罗斯,178.27791321306702
2004,白俄罗斯,231.44351851851897
2005,白俄罗斯,302.075673166202
2006,白俄罗斯,369.543123543124
2007,白俄罗斯,452.77399813606695
2008,白俄罗斯,607.634831460674
2009,白俄罗斯,508.740780522735
2010,白俄罗斯,586.650889560255
2011,白俄罗斯,617.577889447236
2012,白俄罗斯,656.851025548759
2013,白俄罗斯,755.279842342342
2014,白俄罗斯,788.138399843506
2015,白俄罗斯,564.547343965842
2016,白俄罗斯,477.226578206675
2017,白俄罗斯,547.265952491849
1960,伯利兹,0.280718885622288
1961,伯利兹,0.299643707125857
1962,伯利兹,0.31856922861542797
1963,伯利兹,0.33749405011899797
1964,伯利兹,0.361938261234775
1965,伯利兹,0.400699300699301
1966,伯利兹,0.444055944055944
1967,伯利兹,0.473793103448276
1968,伯利兹,0.449101796407186
1969,伯利兹,0.47305389221556904
1970,伯利兹,0.532335329341317
1971,伯利兹,0.592073170731707
1972,伯利兹,0.660625
1973,伯利兹,0.783435582822086
1974,伯利兹,1.03216374269006
1975,伯利兹,1.1806629834254099
1976,伯利兹,0.969058295964126
1977,伯利兹,1.1765
1978,伯利兹,1.363
1979,伯利兹,1.518
1980,伯利兹,1.9793822242928298
1981,伯利兹,1.96089854656347
1982,伯利兹,1.8220632698570902
1983,伯利兹,1.92103185955321
1984,伯利兹,2.1438194901938
1985,伯利兹,2.12643742664706
1986,伯利兹,2.31638320535566
1987,伯利兹,2.810825585859
1988,伯利兹,3.2009336027244997
1989,伯利兹,3.69133890704745
1990,伯利兹,4.12086445492177
1991,伯利兹,4.4472075
1992,伯利兹,5.182391
1993,伯利兹,5.5985825
1994,伯利兹,5.808637
1995,伯利兹,6.201404
1996,伯利兹,6.413838
1997,伯利兹,6.5431435
1998,伯利兹,6.8899245
1999,伯利兹,7.3273235
2000,伯利兹,8.3207245
2001,伯利兹,8.718606
2002,伯利兹,9.3255185
2003,伯利兹,9.9037405
2004,伯利兹,10.578455
2005,伯利兹,11.142027
2006,伯利兹,12.1744215
2007,伯利兹,12.9054255
2008,伯利兹,13.6862515
2009,伯利兹,13.352175
2010,伯利兹,13.771791373175398
2011,伯利兹,14.6080021199593
2012,伯利兹,15.2289978992074
2013,伯利兹,15.794135152696299
2014,伯利兹,16.6280259910192
2015,伯利兹,17.2378535656776
2016,伯利兹,17.7510017868896
2017,伯利兹,18.3659346618157
1960,百慕大,0.844666540801544
1961,百慕大,0.892499867007156
1962,百慕大,0.941499859705588
1963,百慕大,0.963666523069165
1964,百慕大,1.07566650637987
1965,百慕大,1.14339048962736
1966,百慕大,1.34173373782802
1967,百慕大,1.5510298462157601
1968,百慕大,1.5
1969,百慕大,1.649
1970,百慕大,1.863
1971,百慕大,2.111
1972,百慕大,2.354
1973,百慕大,2.695
1974,百慕大,3.126
1975,百慕大,3.45
1976,百慕大,3.863
1977,百慕大,4.47
1978,百慕大,4.758
1979,百慕大,5.172
1980,百慕大,6.13299968
1981,百慕大,7.39100032
1982,百慕大,7.85500032
1983,百慕大,8.894
1984,百慕大,9.85699968
1985,百慕大,10.39500032
1986,百慕大,11.73500032
1987,百慕大,12.96499968
1988,百慕大,14.15100032
1989,百慕大,15.01500032
1990,百慕大,15.924
1991,百慕大,16.34899968
1992,百慕大,16.79900032
1993,百慕大,18.20359936
1994,百慕大,18.67160064
1995,百慕大,20.30749952
1996,百慕大,26.9539
1997,百慕大,29.32827
1998,百慕大,31.30748
1999,百慕大,33.24433
2000,百慕大,34.80219
2001,百慕大,36.80483
2002,百慕大,39.37228
2003,百慕大,41.86525
2004,百慕大,44.84703
2005,百慕大,48.68136
2006,百慕大,54.14299
2007,百慕大,58.95048
2008,百慕大,61.09928
2009,百慕大,58.06378
2010,百慕大,57.44414
2011,百慕大,55.50771
2012,百慕大,55.37537
2013,百慕大,55.7371
2014,百慕大,0
2015,百慕大,0
2016,百慕大,0
2017,百慕大,0
1960,玻利维亚,3.7387936359538605
1961,玻利维亚,4.0668458571929404
1962,玻利维亚,4.44665186397102
1963,玻利维亚,4.78805990083307
1964,玻利维亚,5.39491477320156
1965,玻利维亚,6.043771043771041
1966,玻利维亚,6.691919191919189
1967,玻利维亚,7.558080808080811
1968,玻利维亚,8.57912457912458
1969,玻利维亚,9.29629629629629
1970,玻利维亚,10.1700336700337
1971,玻利维亚,10.956228956229
1972,玻利维亚,12.576156449793201
1973,玻利维亚,12.629685157421301
1974,玻利维亚,21.0024987506247
1975,玻利维亚,24.0469765117441
1976,玻利维亚,27.31984007996
1977,玻利维亚,32.274362818590696
1978,玻利维亚,37.5822088955522
1979,玻利维亚,44.213436061813496
1980,玻利维亚,45.269168026101106
1981,玻利维亚,58.7275693311582
1982,玻利维亚,55.874902648127005
1983,玻利维亚,54.224409618788606
1984,玻利维亚,61.6950103797622
1985,玻利维亚,53.7727740671638
1986,玻利维亚,39.5833888322338
1987,玻利维亚,43.236236221622
1988,玻利维亚,45.976155626659406
